1	2	1	1	0.5	1.5	0.253830	0.367670	0.020001
1	2	1	1	0.5	1.5	0.253830	1.141800	-0.008923
1	2	1	1	0.5	1.5	0.403970	0.014496	-3.4837E-5
1	2	1	1	0.5	1.5	0.403970	0.045018	0.0028507
1	2	1	1	0.5	1.5	0.403970	0.080839	-0.0062551
1	2	1	1	0.5	1.5	0.403970	0.128650	0.019031
1	2	1	1	0.5	1.5	0.403970	0.204750	-0.053757
1	2	1	1	0.5	1.5	0.403970	0.367670	0.10538
1	2	1	1	0.5	1.5	0.403970	1.141800	0.046571
1	2	1	1	0.5	1.5	0.642910	0.014496	1.0129E-6
1	2	1	1	0.5	1.5	0.642910	0.045018	-0.0066421
1	2	1	1	0.5	1.5	0.642910	0.080839	0.001346
1	2	1	1	0.5	1.5	0.642910	0.128650	-0.06096
1	2	1	1	0.5	1.5	0.642910	0.204750	0.0059228
1	2	1	1	0.5	1.5	0.642910	0.367670	-0.2716
1	2	1	1	0.5	1.5	0.642910	1.141800	-0.047968
1	2	1	1	0.5	1.5	1.154500	0.014496	9.1316E-6
1	2	1	1	0.5	1.5	1.154500	0.045018	-0.0014373
1	2	1	1	0.5	1.5	1.154500	0.080839	0.0077316
1	2	1	1	0.5	1.5	1.154500	0.128650	-0.045915
1	2	1	1	0.5	1.5	1.154500	0.204750	-0.002556
1	2	1	1	0.5	1.5	1.154500	0.367670	-0.16777
1	2	1	1	0.5	1.5	1.154500	1.141800	-0.073573
1	2	1	1	0.5	1.5	3.585300	0.014496	-1.0594E-7
1	2	1	1	0.5	1.5	3.585300	0.045018	-1.5548E-4
1	2	1	1	0.5	1.5	3.585300	0.080839	-0.0019732
1	2	1	1	0.5	1.5	3.585300	0.128650	0.0025769
1	2	1	1	0.5	1.5	3.585300	0.204750	0.020978
1	2	1	1	0.5	1.5	3.585300	0.367670	0.01387
1	2	1	1	0.5	1.5	3.585300	1.141800	3.1833E-4
2	2	1	2	0.5	1.5	0.045516	0.014496	5.1312E-7
2	2	1	2	0.5	1.5	0.045516	0.045018	1.2609E-5
2	2	1	2	0.5	1.5	0.045516	0.080839	7.2076E-6
2	2	1	2	0.5	1.5	0.045516	0.128650	3.1215E-5
2	2	1	2	0.5	1.5	0.045516	0.204750	-4.4377E-5
2	2	1	2	0.5	1.5	0.045516	0.367670	4.4658E-6
2	2	1	2	0.5	1.5	0.045516	1.141800	-2.9382E-6
2	2	1	2	0.5	1.5	0.141360	0.014496	1.9907E-6
2	2	1	2	0.5	1.5	0.141360	0.045018	1.975E-4
2	2	1	2	0.5	1.5	0.141360	0.080839	4.621E-4
2	2	1	2	0.5	1.5	0.141360	0.128650	0.0019777
2	2	1	2	0.5	1.5	0.141360	0.204750	0.0015268
2	2	1	2	0.5	1.5	0.141360	0.367670	5.4659E-5
2	2	1	2	0.5	1.5	0.141360	1.141800	2.2562E-4
2	2	1	2	0.5	1.5	0.253830	0.014496	8.0595E-6
2	2	1	2	0.5	1.5	0.253830	0.045018	-1.7166E-4
2	2	1	2	0.5	1.5	0.253830	0.080839	0.0015466
2	2	1	2	0.5	1.5	0.253830	0.128650	-0.0039152
2	2	1	2	0.5	1.5	0.253830	0.204750	0.019471
2	2	1	2	0.5	1.5	0.253830	0.367670	0.0090604
2	2	1	2	0.5	1.5	0.253830	1.141800	-0.0043441
2	2	1	2	0.5	1.5	0.403970	0.014496	-3.0388E-5
2	2	1	2	0.5	1.5	0.403970	0.045018	0.0014358
2	2	1	2	0.5	1.5	0.403970	0.080839	-0.0069795
2	2	1	2	0.5	1.5	0.403970	0.128650	0.029017
2	2	1	2	0.5	1.5	0.403970	0.204750	-0.043695
2	2	1	2	0.5	1.5	0.403970	0.367670	0.092223
2	2	1	2	0.5	1.5	0.403970	1.141800	0.026068
2	2	1	2	0.5	1.5	0.642910	0.014496	1.5742E-6
2	2	1	2	0.5	1.5	0.642910	0.045018	-0.0038417
2	2	1	2	0.5	1.5	0.642910	0.080839	0.0028852
2	2	1	2	0.5	1.5	0.642910	0.128650	-0.055071
2	2	1	2	0.5	1.5	0.642910	0.204750	-0.0058523
2	2	1	2	0.5	1.5	0.642910	0.367670	-0.20167
2	2	1	2	0.5	1.5	0.642910	1.141800	-0.023776
2	2	1	2	0.5	1.5	1.154500	0.014496	2.0875E-5
2	2	1	2	0.5	1.5	1.154500	0.045018	-0.001933
2	2	1	2	0.5	1.5	1.154500	0.080839	0.0078899
2	2	1	2	0.5	1.5	1.154500	0.128650	-0.038111
2	2	1	2	0.5	1.5	1.154500	0.204750	0.029194
2	2	1	2	0.5	1.5	1.154500	0.367670	-0.17083
2	2	1	2	0.5	1.5	1.154500	1.141800	-0.06421
2	2	1	2	0.5	1.5	3.585300	0.014496	-2.422E-6
2	2	1	2	0.5	1.5	3.585300	0.045018	1.7713E-4
2	2	1	2	0.5	1.5	3.585300	0.080839	-0.0012261
2	2	1	2	0.5	1.5	3.585300	0.128650	0.0043263
2	2	1	2	0.5	1.5	3.585300	0.204750	-0.0049452
2	2	1	2	0.5	1.5	3.585300	0.367670	0.029023
2	2	1	2	0.5	1.5	3.585300	1.141800	0.0090639
3	2	3	1	0.5	1.5	0.053184	0.020377	6.9474E-9
3	2	3	1	0.5	1.5	0.053184	0.065553	7.5046E-7
3	2	3	1	0.5	1.5	0.053184	0.128650	7.3953E-6
3	2	3	1	0.5	1.5	0.053184	0.252500	-4.1652E-6
3	2	3	1	0.5	1.5	0.053184	0.812290	-5.8163E-7
3	2	3	1	0.5	1.5	0.167330	0.020377	2.214E-8
3	2	3	1	0.5	1.5	0.167330	0.065553	-3.2547E-6
3	2	3	1	0.5	1.5	0.167330	0.128650	7.9617E-5
3	2	3	1	0.5	1.5	0.167330	0.252500	7.932E-4
3	2	3	1	0.5	1.5	0.167330	0.812290	-1.5446E-4
3	2	3	1	0.5	1.5	0.309980	0.020377	-1.4097E-7
3	2	3	1	0.5	1.5	0.309980	0.065553	2.7655E-5
3	2	3	1	0.5	1.5	0.309980	0.128650	-2.1527E-4
3	2	3	1	0.5	1.5	0.309980	0.252500	-4.3039E-4
3	2	3	1	0.5	1.5	0.309980	0.812290	0.0052623
3	2	3	1	0.5	1.5	0.526460	0.020377	3.8886E-7
3	2	3	1	0.5	1.5	0.526460	0.065553	-7.1835E-5
3	2	3	1	0.5	1.5	0.526460	0.128650	2.5785E-4
3	2	3	1	0.5	1.5	0.526460	0.252500	-0.0029306
3	2	3	1	0.5	1.5	0.526460	0.812290	-0.017903
3	2	3	1	0.5	1.5	0.975270	0.020377	-8.991E-7
3	2	3	1	0.5	1.5	0.975270	0.065553	5.3073E-5
3	2	3	1	0.5	1.5	0.975270	0.128650	-8.3272E-4
3	2	3	1	0.5	1.5	0.975270	0.252500	4.6246E-4
3	2	3	1	0.5	1.5	0.975270	0.812290	0.022633
3	2	3	1	0.5	1.5	3.068500	0.020377	3.8345E-7
3	2	3	1	0.5	1.5	3.068500	0.065553	-3.694E-5
3	2	3	1	0.5	1.5	3.068500	0.128650	3.4617E-4
3	2	3	1	0.5	1.5	3.068500	0.252500	1.9967E-4
3	2	3	1	0.5	1.5	3.068500	0.812290	-0.0026393
4	2	3	2	0.5	1.5	0.063983	0.020377	-4.0536E-9
4	2	3	2	0.5	1.5	0.063983	0.065553	-1.7982E-7
4	2	3	2	0.5	1.5	0.063983	0.128650	-5.1825E-6
4	2	3	2	0.5	1.5	0.063983	0.252500	-4.7154E-6
4	2	3	2	0.5	1.5	0.063983	0.812290	2.0601E-5
4	2	3	2	0.5	1.5	0.205830	0.020377	6.8696E-8
4	2	3	2	0.5	1.5	0.205830	0.065553	-6.0596E-6
4	2	3	2	0.5	1.5	0.205830	0.128650	4.2907E-6
4	2	3	2	0.5	1.5	0.205830	0.252500	-6.816E-4
4	2	3	2	0.5	1.5	0.205830	0.812290	-0.0011323
4	2	3	2	0.5	1.5	0.403970	0.020377	-1.1178E-7
4	2	3	2	0.5	1.5	0.403970	0.065553	8.9889E-6
4	2	3	2	0.5	1.5	0.403970	0.128650	-1.2998E-5
4	2	3	2	0.5	1.5	0.403970	0.252500	0.0012185
4	2	3	2	0.5	1.5	0.403970	0.812290	-0.0011006
4	2	3	2	0.5	1.5	0.792840	0.020377	-1.0733E-7
4	2	3	2	0.5	1.5	0.792840	0.065553	2.5238E-5
4	2	3	2	0.5	1.5	0.792840	0.128650	1.3136E-4
4	2	3	2	0.5	1.5	0.792840	0.252500	0.0017177
4	2	3	2	0.5	1.5	0.792840	0.812290	0.013172
4	2	3	2	0.5	1.5	2.550600	0.020377	-1.5619E-8
4	2	3	2	0.5	1.5	2.550600	0.065553	2.2448E-7
4	2	3	2	0.5	1.5	2.550600	0.128650	-1.3567E-5
4	2	3	2	0.5	1.5	2.550600	0.252500	3.9927E-4
4	2	3	2	0.5	1.5	2.550600	0.812290	-0.0037655
5	4	3	1	0.5	1.5	0.080355	0.025591	9.1954E-11
5	4	3	1	0.5	1.5	0.080355	0.085964	1.1493E-7
5	4	3	1	0.5	1.5	0.080355	0.192550	1.8529E-6
5	4	3	1	0.5	1.5	0.080355	0.646790	-9.731E-7
5	4	3	1	0.5	1.5	0.269920	0.025591	5.4066E-8
5	4	3	1	0.5	1.5	0.269920	0.085964	-1.8084E-6
5	4	3	1	0.5	1.5	0.269920	0.192550	1.022E-4
5	4	3	1	0.5	1.5	0.269920	0.646790	4.763E-4
5	4	3	1	0.5	1.5	0.604580	0.025591	-1.1291E-7
5	4	3	1	0.5	1.5	0.604580	0.085964	3.8033E-6
5	4	3	1	0.5	1.5	0.604580	0.192550	-2.0316E-4
5	4	3	1	0.5	1.5	0.604580	0.646790	-0.0010683
5	4	3	1	0.5	1.5	2.030900	0.025591	8.7796E-8
5	4	3	1	0.5	1.5	2.030900	0.085964	-3.2771E-6
5	4	3	1	0.5	1.5	2.030900	0.192550	1.4315E-4
5	4	3	1	0.5	1.5	2.030900	0.646790	9.0319E-4
6	4	3	2	0.5	1.5	0.080355	0.025591	-3.0972E-11
6	4	3	2	0.5	1.5	0.080355	0.085964	7.8287E-8
6	4	3	2	0.5	1.5	0.080355	0.192550	8.2543E-7
6	4	3	2	0.5	1.5	0.080355	0.646790	-3.5421E-7
6	4	3	2	0.5	1.5	0.269920	0.025591	3.5193E-8
6	4	3	2	0.5	1.5	0.269920	0.085964	-1.6597E-6
6	4	3	2	0.5	1.5	0.269920	0.192550	6.3939E-5
6	4	3	2	0.5	1.5	0.269920	0.646790	1.758E-4
6	4	3	2	0.5	1.5	0.604580	0.025591	-6.5851E-8
6	4	3	2	0.5	1.5	0.604580	0.085964	2.8504E-6
6	4	3	2	0.5	1.5	0.604580	0.192550	-1.2341E-4
6	4	3	2	0.5	1.5	0.604580	0.646790	-5.0273E-4
6	4	3	2	0.5	1.5	2.030900	0.025591	4.3398E-8
6	4	3	2	0.5	1.5	2.030900	0.085964	-1.7695E-6
6	4	3	2	0.5	1.5	2.030900	0.192550	8.3563E-5
6	4	3	2	0.5	1.5	2.030900	0.646790	5.2728E-4
